instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,windspeed_boxcox,weathersit_adjusted,weathersit_logit,hour,day_of_week,month_name,season_name,weather_category,temp_category,humidity_category,windspeed_category,user_type,rentals_per_user,day_type,is_weekend,comfort_index,peak_hour
428,2012-03-03,1,1,3,0,6,0,2,0.414167,0.413492,0.62125,0.161089,956,3110,4066,-1.2794186105498302,0.99999,11.51291546492478,0,Saturday,March,Spring,Mist,Mild,High,Breezy,Registered,1.0,Weekend,1,0.21060933333333334,0
429,2012-03-04,1,1,3,0,0,0,1,0.325833,0.303021,0.403333,0.334581,710,2713,3423,-0.8795745433471159,0.99999,11.51291546492478,0,Sunday,March,Spring,Clear,Mild,Medium,Windy,Registered,1.0,Weekend,0,0.19597299999999998,0
430,2012-03-05,1,1,3,0,1,1,1,0.243333,0.241171,0.50625,0.22886800000000002,203,3130,3333,-1.1024087739846022,0.99999,11.51291546492478,0,Monday,March,Spring,Clear,Cold,Medium,Windy,Registered,1.0,Working Day,0,0.169405,0
431,2012-03-06,1,1,3,0,2,1,1,0.258333,0.255042,0.456667,0.200885,221,3735,3956,-1.1711748915798927,0.99999,11.51291546492478,0,Tuesday,March,Spring,Clear,Cold,Medium,Windy,Registered,1.0,Working Day,0,0.20026033333333335,0
432,2012-03-07,1,1,3,0,3,1,1,0.404167,0.3851,0.513333,0.345789,432,4484,4916,-0.8585289729997924,0.99999,11.51291546492478,0,Wednesday,March,Spring,Clear,Mild,Medium,Windy,Registered,1.0,Working Day,0,0.18168166666666666,0
433,2012-03-08,1,1,3,0,4,1,1,0.5275,0.524604,0.5675,0.441573,486,4896,5382,-0.6930116198932754,0.99999,11.51291546492478,0,Thursday,March,Spring,Clear,Mild,Medium,Windy,Registered,1.0,Working Day,0,0.172809,0
434,2012-03-09,1,1,3,0,5,1,2,0.410833,0.397083,0.407083,0.41481,447,4122,4569,-0.7369486458783951,0.99999,11.51291546492478,0,Friday,March,Spring,Mist,Mild,Medium,Windy,Registered,1.0,Working Day,1,0.19631333333333334,0
435,2012-03-10,1,1,3,0,6,0,1,0.2875,0.277767,0.350417,0.22576000000000002,968,3150,4118,-1.1097946389502666,0.99999,11.51291546492478,0,Saturday,March,Spring,Clear,Cold,Medium,Windy,Registered,1.0,Weekend,1,0.2371076666666667,0
436,2012-03-11,1,1,3,0,0,0,1,0.361739,0.35967,0.476957,0.22259700000000002,1658,3253,4911,-1.117372459565443,0.99999,11.51291546492478,0,Sunday,March,Spring,Clear,Mild,Medium,Windy,Registered,1.0,Weekend,0,0.2207283333333333,0
437,2012-03-12,1,1,3,0,1,1,1,0.466667,0.459592,0.489167,0.20772300000000002,838,4460,5298,-1.1538788567987333,0.99999,11.51291546492478,0,Monday,March,Spring,Clear,Mild,Medium,Windy,Registered,1.0,Working Day,0,0.2565923333333333,0
438,2012-03-13,1,1,3,0,2,1,1,0.565,0.542929,0.6175,0.23696,762,5085,5847,-1.08344967425428,0.99999,11.51291546492478,0,Tuesday,March,Spring,Clear,Mild,High,Windy,Registered,1.0,Working Day,0,0.23684666666666662,0
439,2012-03-14,1,1,3,0,3,1,1,0.5725,0.548617,0.507083,0.115072,997,5315,6312,-1.4263827876258386,0.99999,11.51291546492478,0,Wednesday,March,Spring,Clear,Mild,Medium,Breezy,Registered,1.0,Working Day,0,0.3167816666666667,0
440,2012-03-15,1,1,3,0,4,1,1,0.5575,0.532825,0.579583,0.149893,1005,5187,6192,-1.3126408371376843,0.99999,11.51291546492478,0,Thursday,March,Spring,Clear,Mild,Medium,Breezy,Registered,1.0,Working Day,0,0.276008,0
441,2012-03-16,1,1,3,0,5,1,2,0.435833,0.436229,0.842083,0.113202,548,3830,4378,-1.4330291327821447,0.99999,11.51291546492478,0,Friday,March,Spring,Mist,Mild,High,Breezy,Registered,1.0,Working Day,1,0.16018266666666667,0
442,2012-03-17,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.11071399999999999,3155,4681,7836,-1.4419722046474939,0.99999,11.51291546492478,0,Saturday,March,Spring,Mist,Mild,High,Breezy,Registered,1.0,Weekend,1,0.21587333333333336,0
443,2012-03-18,1,1,3,0,0,0,2,0.4725,0.464,0.81,0.126893,2207,3685,5892,-1.3857598992184994,0.99999,11.51291546492478,0,Sunday,March,Spring,Mist,Mild,High,Breezy,Registered,1.0,Weekend,0,0.17853566666666665,0
444,2012-03-19,1,1,3,0,1,1,1,0.545,0.532821,0.72875,0.162327,982,5171,6153,-1.2758289588893792,0.99999,11.51291546492478,0,Monday,March,Spring,Clear,Mild,High,Breezy,Registered,1.0,Working Day,0,0.21797433333333335,0
445,2012-03-20,1,1,3,0,2,1,1,0.560833,0.538533,0.807917,0.121281,1051,5042,6093,-1.404756638933487,0.99999,11.51291546492478,0,Tuesday,March,Spring,Clear,Mild,High,Breezy,Registered,1.0,Working Day,0,0.210545,0
446,2012-03-21,2,1,3,0,3,1,2,0.531667,0.513258,0.82125,0.08956829999999999,1122,5108,6230,-1.5232374382241158,0.99999,11.51291546492478,0,Wednesday,March,Summer,Mist,Mild,High,Calm,Registered,1.0,Working Day,0,0.20694956666666664,0
447,2012-03-22,2,1,3,0,4,1,1,0.554167,0.531567,0.83125,0.117572,1334,5537,6871,-1.4175951393906114,0.99999,11.51291546492478,0,Thursday,March,Summer,Clear,Mild,High,Breezy,Registered,1.0,Working Day,0,0.20178166666666664,0
448,2012-03-23,2,1,3,0,5,1,2,0.601667,0.570067,0.694167,0.11631,2469,5893,8362,-1.4220173504594682,0.99999,11.51291546492478,0,Friday,March,Summer,Mist,Hot,High,Breezy,Registered,1.0,Working Day,1,0.26372999999999996,0
449,2012-03-24,2,1,3,0,6,0,2,0.5025,0.486733,0.885417,0.19279300000000002,1033,2339,3372,-1.1920932861868065,0.99999,11.51291546492478,0,Saturday,March,Summer,Mist,Mild,High,Breezy,Registered,1.0,Weekend,1,0.14142999999999997,0
450,2012-03-25,2,1,3,0,0,0,2,0.4375,0.437488,0.880833,0.220785,1532,3464,4996,-1.1217419673510103,0.99999,11.51291546492478,0,Sunday,March,Summer,Mist,Mild,High,Windy,Registered,1.0,Weekend,0,0.11196066666666667,0
451,2012-03-26,2,1,3,0,1,1,1,0.445833,0.43875,0.477917,0.38683100000000004,795,4763,5558,-0.784691287191375,0.99999,11.51291546492478,0,Monday,March,Summer,Clear,Mild,Medium,Windy,Registered,1.0,Working Day,0,0.19369499999999998,0
452,2012-03-27,2,1,3,0,2,1,1,0.323333,0.315654,0.29,0.187202,531,4571,5102,-1.2068477955139214,0.99999,11.51291546492478,0,Tuesday,March,Summer,Clear,Mild,Low,Breezy,Registered,1.0,Working Day,0,0.28204366666666664,0
453,2012-03-28,2,1,3,0,3,1,1,0.484167,0.47095,0.48125,0.291681,674,5024,5698,-0.9641831913226306,0.99999,11.51291546492478,0,Wednesday,March,Summer,Clear,Mild,Medium,Windy,Registered,1.0,Working Day,0,0.23707866666666666,0
454,2012-03-29,2,1,3,0,4,1,1,0.494167,0.482304,0.439167,0.31966,834,5299,6133,-0.9082416883506185,0.99999,11.51291546492478,0,Thursday,March,Summer,Clear,Mild,Medium,Windy,Registered,1.0,Working Day,0,0.24511333333333332,0
455,2012-03-30,2,1,3,0,5,1,2,0.37,0.375621,0.580833,0.138077,796,4663,5459,-1.3493158788214021,0.99999,11.51291546492478,0,Friday,March,Summer,Mist,Mild,Medium,Breezy,Registered,1.0,Working Day,1,0.21702999999999997,0
456,2012-03-31,2,1,3,0,6,0,2,0.424167,0.421708,0.738333,0.250627,2301,3934,6235,-1.052269178474994,0.99999,11.51291546492478,0,Saturday,March,Summer,Mist,Mild,High,Windy,Registered,1.0,Weekend,1,0.14506900000000003,0
457,2012-04-01,2,1,4,0,0,0,2,0.425833,0.417287,0.67625,0.172277,2347,3694,6041,-1.247542194233755,0.99999,11.51291546492478,0,Sunday,April,Summer,Mist,Mild,High,Breezy,Registered,1.0,Weekend,0,0.19243533333333332,0
458,2012-04-02,2,1,4,0,1,1,1,0.433913,0.427513,0.504348,0.312149,1208,4728,5936,-0.922968611708523,0.99999,11.51291546492478,0,Monday,April,Summer,Clear,Mild,Medium,Windy,Registered,1.0,Working Day,0,0.2058053333333333,0
459,2012-04-03,2,1,4,0,2,1,1,0.466667,0.461483,0.396667,0.100143,1348,5424,6772,-1.4813418047194828,0.99999,11.51291546492478,0,Tuesday,April,Summer,Clear,Mild,Medium,Breezy,Registered,1.0,Working Day,0,0.32328566666666664,0
460,2012-04-04,2,1,4,0,3,1,1,0.541667,0.53345,0.469583,0.180985,1058,5378,6436,-1.2235598959562428,0.99999,11.51291546492478,0,Wednesday,April,Summer,Clear,Mild,Medium,Breezy,Registered,1.0,Working Day,0,0.29703300000000005,0
461,2012-04-05,2,1,4,0,4,1,1,0.435,0.431163,0.374167,0.219539,1192,5265,6457,-1.1247587775408103,0.99999,11.51291546492478,0,Thursday,April,Summer,Clear,Mild,Medium,Windy,Registered,1.0,Working Day,0,0.2804313333333333,0
462,2012-04-06,2,1,4,0,5,1,1,0.403333,0.390767,0.377083,0.300398,1807,4653,6460,-0.9464303875875107,0.99999,11.51291546492478,0,Friday,April,Summer,Clear,Mild,Medium,Windy,Registered,1.0,Working Day,1,0.24195066666666667,0
463,2012-04-07,2,1,4,0,6,0,1,0.4375,0.426129,0.254167,0.274881,3252,3605,6857,-0.9992933157876428,0.99999,11.51291546492478,0,Saturday,April,Summer,Clear,Mild,Low,Windy,Registered,1.0,Weekend,1,0.3028173333333333,0
464,2012-04-08,2,1,4,0,0,0,1,0.5,0.492425,0.275833,0.232606,2230,2939,5169,-1.0936029854557885,0.99999,11.51291546492478,0,Sunday,April,Summer,Clear,Mild,Low,Windy,Registered,1.0,Weekend,0,0.33052033333333336,0
465,2012-04-09,2,1,4,0,1,1,1,0.489167,0.476638,0.3175,0.358206,905,4680,5585,-0.8356735031620097,0.99999,11.51291546492478,0,Monday,April,Summer,Clear,Mild,Medium,Windy,Registered,1.0,Working Day,0,0.2711536666666667,0
466,2012-04-10,2,1,4,0,2,1,1,0.446667,0.436233,0.435,0.24938500000000002,819,5099,5918,-1.055061039943289,0.99999,11.51291546492478,0,Tuesday,April,Summer,Clear,Mild,Medium,Windy,Registered,1.0,Working Day,0,0.254094,0
467,2012-04-11,2,1,4,0,3,1,1,0.348696,0.337274,0.469565,0.295284,482,4380,4862,-0.9568083368566722,0.99999,11.51291546492478,0,Wednesday,April,Summer,Clear,Mild,Medium,Windy,Registered,1.0,Working Day,0,0.19461566666666666,0
468,2012-04-12,2,1,4,0,4,1,1,0.3975,0.387604,0.46625,0.290439,663,4746,5409,-0.9667377261630691,0.99999,11.51291546492478,0,Thursday,April,Summer,Clear,Mild,Medium,Windy,Registered,1.0,Working Day,0,0.21360366666666666,0
469,2012-04-13,2,1,4,0,5,1,1,0.4425,0.431808,0.408333,0.155481,1252,5146,6398,-1.2958846364128234,0.99999,11.51291546492478,0,Friday,April,Summer,Clear,Mild,Medium,Breezy,Registered,1.0,Working Day,1,0.29289533333333334,0
470,2012-04-14,2,1,4,0,6,0,1,0.495,0.487996,0.502917,0.190927,2795,4665,7460,-1.1969894801999486,0.99999,11.51291546492478,0,Saturday,April,Summer,Clear,Mild,Medium,Breezy,Registered,1.0,Weekend,1,0.267052,0
471,2012-04-15,2,1,4,0,0,0,1,0.606667,0.573875,0.507917,0.225139,2846,4286,7132,-1.111277494688757,0.99999,11.51291546492478,0,Sunday,April,Summer,Clear,Hot,Medium,Windy,Registered,1.0,Weekend,0,0.2912036666666667,0
472,2012-04-16,2,1,4,1,1,0,1,0.664167,0.614925,0.561667,0.284839,1198,5172,6370,-0.9783357632822478,0.99999,11.51291546492478,0,Monday,April,Summer,Clear,Hot,Medium,Windy,Registered,1.0,Holiday,0,0.27255366666666664,0
473,2012-04-17,2,1,4,0,2,1,1,0.608333,0.598487,0.390417,0.273639,989,5702,6691,-1.0019381489468646,0.99999,11.51291546492478,0,Tuesday,April,Summer,Clear,Hot,Medium,Windy,Registered,1.0,Working Day,0,0.314759,0
474,2012-04-18,2,1,4,0,3,1,2,0.463333,0.457038,0.569167,0.16792200000000002,347,4020,4367,-1.2598022391983232,0.99999,11.51291546492478,0,Wednesday,April,Summer,Mist,Mild,Medium,Breezy,Registered,1.0,Working Day,0,0.24208133333333334,0
475,2012-04-19,2,1,4,0,4,1,1,0.498333,0.493046,0.6125,0.06593919999999999,846,5719,6565,-1.628712344211226,0.99999,11.51291546492478,0,Thursday,April,Summer,Clear,Mild,High,Calm,Registered,1.0,Working Day,0,0.27329793333333335,0
476,2012-04-20,2,1,4,0,5,1,1,0.526667,0.515775,0.694583,0.14988100000000001,1340,5950,7290,-1.3126772097544417,0.99999,11.51291546492478,0,Friday,April,Summer,Clear,Mild,High,Breezy,Registered,1.0,Working Day,1,0.227401,0
477,2012-04-21,2,1,4,0,6,0,1,0.57,0.542921,0.682917,0.283597,2541,4083,6624,-0.9809260516717341,0.99999,11.51291546492478,0,Saturday,April,Summer,Clear,Mild,High,Windy,Registered,1.0,Weekend,1,0.20116199999999998,0
478,2012-04-22,2,1,4,0,0,0,3,0.396667,0.389504,0.835417,0.34455600000000003,120,907,1027,-0.860824510365618,0.99999,11.51291546492478,0,Sunday,April,Summer,Light Rain,Mild,High,Windy,Registered,1.0,Weekend,0,0.07223133333333331,0
479,2012-04-23,2,1,4,0,1,1,2,0.321667,0.301125,0.766667,0.303506,195,3019,3214,-0.9401736184057583,0.99999,11.51291546492478,0,Monday,April,Summer,Mist,Mild,High,Windy,Registered,1.0,Working Day,0,0.08383133333333331,0
480,2012-04-24,2,1,4,0,2,1,1,0.413333,0.405283,0.454167,0.249393,518,5115,5633,-1.0550430309736096,0.99999,11.51291546492478,0,Tuesday,April,Summer,Clear,Mild,Medium,Windy,Registered,1.0,Working Day,0,0.236591,0
481,2012-04-25,2,1,4,0,3,1,1,0.476667,0.470317,0.427917,0.11880199999999999,655,5541,6196,-1.4133116701442405,0.99999,11.51291546492478,0,Wednesday,April,Summer,Clear,Mild,Medium,Breezy,Registered,1.0,Working Day,0,0.3099826666666667,0
482,2012-04-26,2,1,4,0,4,1,2,0.498333,0.483583,0.756667,0.17663500000000001,475,4551,5026,-1.2354536664376032,0.99999,11.51291546492478,0,Thursday,April,Summer,Mist,Mild,High,Breezy,Registered,1.0,Working Day,0,0.1883436666666667,0
483,2012-04-27,2,1,4,0,5,1,1,0.4575,0.452637,0.400833,0.34764300000000004,1014,5219,6233,-0.855086273569181,0.99999,11.51291546492478,0,Friday,April,Summer,Clear,Mild,Medium,Windy,Registered,1.0,Working Day,1,0.23634133333333332,0
484,2012-04-28,2,1,4,0,6,0,2,0.376667,0.377504,0.489583,0.12998500000000002,1120,3100,4220,-1.3755026918272275,0.99999,11.51291546492478,0,Saturday,April,Summer,Mist,Mild,Medium,Breezy,Registered,1.0,Weekend,1,0.2523663333333333,0
485,2012-04-29,2,1,4,0,0,0,1,0.458333,0.450121,0.587083,0.116918,2229,4075,6304,-1.4198833586009298,0.99999,11.51291546492478,0,Sunday,April,Summer,Clear,Mild,Medium,Breezy,Registered,1.0,Weekend,0,0.251444,0
486,2012-04-30,2,1,4,0,1,1,2,0.464167,0.457696,0.57,0.17164800000000002,665,4907,5572,-1.2493016553825296,0.99999,11.51291546492478,0,Monday,April,Summer,Mist,Mild,Medium,Breezy,Registered,1.0,Working Day,0,0.24083966666666667,0
487,2012-05-01,2,1,5,0,2,1,2,0.613333,0.577021,0.659583,0.15610600000000002,653,5087,5740,-1.2940325294830237,0.99999,11.51291546492478,0,Tuesday,May,Summer,Mist,Hot,High,Breezy,Registered,1.0,Working Day,0,0.2658813333333333,0
488,2012-05-02,2,1,5,0,3,1,1,0.564167,0.537896,0.797083,0.138068,667,5502,6169,-1.3493444988278893,0.99999,11.51291546492478,0,Wednesday,May,Summer,Clear,Mild,High,Breezy,Registered,1.0,Working Day,0,0.209672,0
489,2012-05-03,2,1,5,0,4,1,2,0.56,0.537242,0.768333,0.13370600000000002,764,5657,6421,-1.363346137081567,0.99999,11.51291546492478,0,Thursday,May,Summer,Mist,Mild,High,Breezy,Registered,1.0,Working Day,0,0.21932033333333334,0
490,2012-05-04,2,1,5,0,5,1,1,0.6275,0.590917,0.735417,0.162948,1069,5227,6296,-1.274034357010998,0.99999,11.51291546492478,0,Friday,May,Summer,Clear,Hot,High,Breezy,Registered,1.0,Working Day,1,0.24304499999999998,0
491,2012-05-05,2,1,5,0,6,0,2,0.621667,0.584608,0.756667,0.153002,2496,4387,6883,-1.303274002341122,0.99999,11.51291546492478,0,Saturday,May,Summer,Mist,Hot,High,Breezy,Registered,1.0,Weekend,1,0.23733266666666666,0
492,2012-05-06,2,1,5,0,0,0,2,0.5625,0.546737,0.74,0.14988900000000002,2135,4224,6359,-1.3126529611542208,0.99999,11.51291546492478,0,Sunday,May,Summer,Mist,Mild,High,Breezy,Registered,1.0,Weekend,0,0.22420366666666666,0
493,2012-05-07,2,1,5,0,1,1,2,0.5375,0.527142,0.664167,0.23073100000000002,1008,5265,6273,-1.0980095949738282,0.99999,11.51291546492478,0,Monday,May,Summer,Mist,Mild,High,Windy,Registered,1.0,Working Day,0,0.21420066666666668,0
494,2012-05-08,2,1,5,0,2,1,2,0.581667,0.557471,0.685833,0.296039,738,4990,5728,-0.9552696272804654,0.99999,11.51291546492478,0,Tuesday,May,Summer,Mist,Mild,High,Windy,Registered,1.0,Working Day,0,0.1999316666666667,0
495,2012-05-09,2,1,5,0,3,1,2,0.575,0.553025,0.744167,0.216422,620,4097,4717,-1.1323497344528686,0.99999,11.51291546492478,0,Wednesday,May,Summer,Mist,Mild,High,Windy,Registered,1.0,Working Day,0,0.20480366666666663,0
496,2012-05-10,2,1,5,0,4,1,1,0.505833,0.491783,0.552083,0.314073,1026,5546,6572,-0.9191766461143142,0.99999,11.51291546492478,0,Thursday,May,Summer,Clear,Mild,Medium,Windy,Registered,1.0,Working Day,0,0.21322566666666665,0
497,2012-05-11,2,1,5,0,5,1,1,0.533333,0.520833,0.360417,0.23694700000000002,1319,5711,7030,-1.0834798266454577,0.99999,11.51291546492478,0,Friday,May,Summer,Clear,Mild,Medium,Windy,Registered,1.0,Working Day,1,0.31198966666666667,0
498,2012-05-12,2,1,5,0,6,0,1,0.564167,0.544817,0.480417,0.123143,2622,4807,7429,-1.3983978517832867,0.99999,11.51291546492478,0,Saturday,May,Summer,Clear,Mild,Medium,Breezy,Registered,1.0,Weekend,1,0.3202023333333333,0
499,2012-05-13,2,1,5,0,0,0,1,0.6125,0.585238,0.57625,0.22512700000000002,2172,3946,6118,-1.111306172427709,0.99999,11.51291546492478,0,Sunday,May,Summer,Clear,Hot,Medium,Windy,Registered,1.0,Weekend,0,0.2703743333333333,0
500,2012-05-14,2,1,5,0,1,1,2,0.573333,0.5499,0.789583,0.212702,342,2501,2843,-1.1414932947350893,0.99999,11.51291546492478,0,Monday,May,Summer,Mist,Mild,High,Windy,Registered,1.0,Working Day,0,0.19034933333333334,0
501,2012-05-15,2,1,5,0,2,1,2,0.611667,0.576404,0.794583,0.147402,625,4490,5115,-1.3202279910258727,0.99999,11.51291546492478,0,Tuesday,May,Summer,Mist,Hot,High,Breezy,Registered,1.0,Working Day,0,0.2232273333333333,0
502,2012-05-16,2,1,5,0,3,1,1,0.636667,0.595975,0.697917,0.12252199999999999,991,6433,7424,-1.4005123028517783,0.99999,11.51291546492478,0,Wednesday,May,Summer,Clear,Hot,High,Breezy,Registered,1.0,Working Day,0,0.272076,0
503,2012-05-17,2,1,5,0,4,1,1,0.593333,0.572613,0.52,0.22948500000000002,1242,6142,7384,-1.1009495167978218,0.99999,11.51291546492478,0,Thursday,May,Summer,Clear,Mild,Medium,Windy,Registered,1.0,Working Day,0,0.2812826666666666,0
504,2012-05-18,2,1,5,0,5,1,1,0.564167,0.551121,0.523333,0.136827,1521,6118,7639,-1.3533013673367458,0.99999,11.51291546492478,0,Friday,May,Summer,Clear,Mild,Medium,Breezy,Registered,1.0,Working Day,1,0.3013356666666666,0
505,2012-05-19,2,1,5,0,6,0,1,0.6,0.566908,0.45625,0.08398499999999999,3410,4884,8294,-1.5465312986958415,0.99999,11.51291546492478,0,Saturday,May,Summer,Clear,Mild,Medium,Calm,Registered,1.0,Weekend,1,0.35325500000000004,0
506,2012-05-20,2,1,5,0,0,0,1,0.620833,0.583967,0.530417,0.254377,2704,4425,7129,-1.0438883691415624,0.99999,11.51291546492478,0,Sunday,May,Summer,Clear,Hot,Medium,Windy,Registered,1.0,Weekend,0,0.2786796666666666,0
507,2012-05-21,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233214,630,3729,4359,-1.0921785273951983,0.99999,11.51291546492478,0,Monday,May,Summer,Mist,Mild,High,Windy,Registered,1.0,Working Day,0,0.18462299999999998,0
508,2012-05-22,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.11817699999999999,819,5254,6073,-1.4154849745281664,0.99999,11.51291546492478,0,Tuesday,May,Summer,Mist,Hot,High,Breezy,Registered,1.0,Working Day,0,0.24366333333333334,0
509,2012-05-23,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.10200999999999999,766,4494,5260,-1.4742178116426743,0.99999,11.51291546492478,0,Wednesday,May,Summer,Mist,Hot,High,Breezy,Registered,1.0,Working Day,0,0.248358,0
510,2012-05-24,2,1,5,0,4,1,1,0.655,0.6067,0.716667,0.172906,1059,5711,6770,-1.2457864825555938,0.99999,11.51291546492478,0,Thursday,May,Summer,Clear,Hot,High,Breezy,Registered,1.0,Working Day,0,0.2551423333333333,0
511,2012-05-25,2,1,5,0,5,1,1,0.68,0.627529,0.747083,0.14056000000000002,1417,5317,6734,-1.3414611790440807,0.99999,11.51291546492478,0,Friday,May,Summer,Clear,Hot,High,Breezy,Registered,1.0,Working Day,1,0.264119,0
512,2012-05-26,2,1,5,0,6,0,1,0.6925,0.642696,0.7325,0.199002,2855,3681,6536,-1.1759979780584735,0.99999,11.51291546492478,0,Saturday,May,Summer,Clear,Hot,High,Breezy,Registered,1.0,Weekend,1,0.253666,0
513,2012-05-27,2,1,5,0,0,0,1,0.69,0.641425,0.697083,0.215181,3283,3308,6591,-1.1353897653819724,0.99999,11.51291546492478,0,Sunday,May,Summer,Clear,Hot,High,Windy,Registered,1.0,Weekend,0,0.25924533333333327,0
514,2012-05-28,2,1,5,1,1,0,1,0.7125,0.6793,0.67625,0.196531,2557,3486,6043,-1.1823677905698622,0.99999,11.51291546492478,0,Monday,May,Summer,Clear,Hot,High,Breezy,Registered,1.0,Holiday,0,0.2799063333333333,0
515,2012-05-29,2,1,5,0,2,1,1,0.7225,0.672992,0.684583,0.29541,880,4863,5743,-0.9565513859171024,0.99999,11.51291546492478,0,Tuesday,May,Summer,Clear,Hot,High,Windy,Registered,1.0,Working Day,0,0.24750233333333335,0
516,2012-05-30,2,1,5,0,3,1,2,0.656667,0.611129,0.67,0.13433900000000001,745,6110,6855,-1.3612978733695569,0.99999,11.51291546492478,0,Wednesday,May,Summer,Mist,Hot,High,Breezy,Registered,1.0,Working Day,0,0.2841093333333333,0
517,2012-05-31,2,1,5,0,4,1,1,0.68,0.631329,0.492917,0.19528900000000002,1100,6238,7338,-1.185587130853652,0.99999,11.51291546492478,0,Thursday,May,Summer,Clear,Hot,Medium,Breezy,Registered,1.0,Working Day,0,0.330598,0
518,2012-06-01,2,1,6,0,5,1,2,0.654167,0.607962,0.755417,0.237573,533,3594,4127,-1.082028968886477,0.99999,11.51291546492478,0,Friday,June,Summer,Mist,Hot,High,Windy,Registered,1.0,Working Day,1,0.22039233333333333,0
519,2012-06-02,2,1,6,0,6,0,1,0.583333,0.566288,0.549167,0.18657200000000002,2795,5325,8120,-1.208526406924152,0.99999,11.51291546492478,0,Saturday,June,Summer,Clear,Mild,Medium,Breezy,Registered,1.0,Weekend,1,0.28253133333333336,0
520,2012-06-03,2,1,6,0,0,0,1,0.6025,0.575133,0.493333,0.184097,2494,5147,7641,-1.215153215141773,0.99999,11.51291546492478,0,Sunday,June,Summer,Clear,Hot,Medium,Breezy,Registered,1.0,Weekend,0,0.30835666666666667,0
521,2012-06-04,2,1,6,0,1,1,1,0.5975,0.578283,0.487083,0.284843,1071,5927,6998,-0.9783274316406548,0.99999,11.51291546492478,0,Monday,June,Summer,Clear,Mild,Medium,Windy,Registered,1.0,Working Day,0,0.27519133333333334,0
522,2012-06-05,2,1,6,0,2,1,2,0.540833,0.525892,0.613333,0.20958500000000002,968,6033,7001,-1.1492269229580352,0.99999,11.51291546492478,0,Tuesday,June,Summer,Mist,Mild,High,Windy,Registered,1.0,Working Day,0,0.239305,0
523,2012-06-06,2,1,6,0,3,1,1,0.554167,0.542292,0.61125,0.077135,1027,6028,7055,-1.576382086495233,0.99999,11.51291546492478,0,Wednesday,June,Summer,Clear,Mild,High,Calm,Registered,1.0,Working Day,0,0.288594,0
524,2012-06-07,2,1,6,0,4,1,1,0.6025,0.569442,0.567083,0.15736,1038,6456,7494,-1.290329486694139,0.99999,11.51291546492478,0,Thursday,June,Summer,Clear,Hot,Medium,Breezy,Registered,1.0,Working Day,0,0.2926856666666667,0
525,2012-06-08,2,1,6,0,5,1,1,0.649167,0.597862,0.467917,0.17539300000000002,1488,6248,7736,-1.2388808868961547,0.99999,11.51291546492478,0,Friday,June,Summer,Clear,Hot,Medium,Breezy,Registered,1.0,Working Day,1,0.33528566666666665,0
526,2012-06-09,2,1,6,0,6,0,1,0.710833,0.648367,0.437083,0.144297,2708,4790,7498,-1.3297909350074852,0.99999,11.51291546492478,0,Saturday,June,Summer,Clear,Hot,Medium,Breezy,Registered,1.0,Weekend,1,0.37648433333333337,0
527,2012-06-10,2,1,6,0,0,0,1,0.726667,0.663517,0.538333,0.13373100000000002,2224,4374,6598,-1.3632651346539646,0.99999,11.51291546492478,0,Sunday,June,Summer,Clear,Hot,Medium,Breezy,Registered,1.0,Weekend,0,0.35153433333333334,0
528,2012-06-11,2,1,6,0,1,1,2,0.720833,0.659721,0.587917,0.20772300000000002,1017,5647,6664,-1.1538788567987333,0.99999,11.51291546492478,0,Monday,June,Summer,Mist,Hot,Medium,Windy,Registered,1.0,Working Day,0,0.3083976666666666,0
529,2012-06-12,2,1,6,0,2,1,2,0.653333,0.597875,0.833333,0.214556,477,4495,4972,-1.1369246837715439,0.99999,11.51291546492478,0,Tuesday,June,Summer,Mist,Hot,High,Windy,Registered,1.0,Working Day,0,0.2018146666666667,0
530,2012-06-13,2,1,6,0,3,1,1,0.655833,0.611117,0.582083,0.343289,1173,6248,7421,-0.8631883528069515,0.99999,11.51291546492478,0,Wednesday,June,Summer,Clear,Hot,Medium,Windy,Registered,1.0,Working Day,0,0.243487,0
531,2012-06-14,2,1,6,0,4,1,1,0.648333,0.624383,0.569583,0.253743,1180,6183,7363,-1.0453001895151475,0.99999,11.51291546492478,0,Thursday,June,Summer,Clear,Hot,Medium,Windy,Registered,1.0,Working Day,0,0.27500233333333335,0
532,2012-06-15,2,1,6,0,5,1,1,0.639167,0.599754,0.589583,0.176627,1563,6102,7665,-1.2354756968001195,0.99999,11.51291546492478,0,Friday,June,Summer,Clear,Hot,Medium,Breezy,Registered,1.0,Working Day,1,0.2909856666666667,0
533,2012-06-16,2,1,6,0,6,0,1,0.631667,0.594708,0.504167,0.16667700000000002,2963,4739,7702,-1.2633411938549897,0.99999,11.51291546492478,0,Saturday,June,Summer,Clear,Hot,Medium,Breezy,Registered,1.0,Weekend,1,0.3202743333333333,0
